STA Awal,STA Akhir,Long,Lat,Segment
184225,184230,108.3868742,-6.691966317,Sumberjaya - Palimanan
184230,184235,108.3869119,-6.691941439,Sumberjaya - Palimanan
184235,184240,108.3869496,-6.691916561,Sumberjaya - Palimanan
184240,184245,108.3869873,-6.691891682,Sumberjaya - Palimanan
184245,184250,108.3870251,-6.691866804,Sumberjaya - Palimanan
184250,184255,108.3870628,-6.691841926,Sumberjaya - Palimanan
184255,184260,108.3871005,-6.691817048,Sumberjaya - Palimanan
184260,184265,108.3871382,-6.69179217,Sumberjaya - Palimanan
184265,184270,108.387176,-6.691767292,Sumberjaya - Palimanan
184270,184275,108.3872137,-6.691742413,Sumberjaya - Palimanan
184275,184280,108.3872514,-6.691717535,Sumberjaya - Palimanan
184280,184285,108.3872891,-6.691692657,Sumberjaya - Palimanan
184285,184290,108.3873269,-6.691667779,Sumberjaya - Palimanan
184290,184295,108.3873646,-6.691642901,Sumberjaya - Palimanan
184295,184300,108.3874023,-6.691618022,Sumberjaya - Palimanan
184300,184305,108.3874401,-6.691593144,Sumberjaya - Palimanan
184305,184310,108.3874778,-6.691568266,Sumberjaya - Palimanan
184310,184315,108.3875155,-6.691543388,Sumberjaya - Palimanan
184315,184320,108.3875532,-6.69151851,Sumberjaya - Palimanan
184320,184325,108.387591,-6.691493631,Sumberjaya - Palimanan
184325,184330,108.3876287,-6.691468753,Sumberjaya - Palimanan
184330,184335,108.3876664,-6.691443875,Sumberjaya - Palimanan
184335,184340,108.3877041,-6.691418997,Sumberjaya - Palimanan
184340,184345,108.3877419,-6.691394118,Sumberjaya - Palimanan
184345,184350,108.3877796,-6.69136924,Sumberjaya - Palimanan
184350,184355,108.3878173,-6.691344362,Sumberjaya - Palimanan
184355,184360,108.387855,-6.691319484,Sumberjaya - Palimanan
184360,184365,108.3878928,-6.691294605,Sumberjaya - Palimanan
184365,184370,108.3879305,-6.691269727,Sumberjaya - Palimanan
184370,184375,108.3879682,-6.691244849,Sumberjaya - Palimanan
184375,184380,108.3880059,-6.691219971,Sumberjaya - Palimanan
184380,184385,108.3880437,-6.691195092,Sumberjaya - Palimanan
184385,184390,108.3880814,-6.691170214,Sumberjaya - Palimanan
184390,184395,108.3881191,-6.691145336,Sumberjaya - Palimanan
184395,184400,108.3881582,-6.691122919,Sumberjaya - Palimanan
184400,184405,108.3881998,-6.691105437,Sumberjaya - Palimanan
184405,184410,108.3882415,-6.691087955,Sumberjaya - Palimanan
184410,184415,108.3882832,-6.691070473,Sumberjaya - Palimanan
184415,184420,108.3883249,-6.691052992,Sumberjaya - Palimanan
184420,184425,108.3883665,-6.69103551,Sumberjaya - Palimanan
184425,184430,108.3884082,-6.691018028,Sumberjaya - Palimanan
184430,184435,108.3884499,-6.691000546,Sumberjaya - Palimanan
184435,184440,108.3884915,-6.690983064,Sumberjaya - Palimanan
184440,184445,108.3885332,-6.690965582,Sumberjaya - Palimanan
184445,184450,108.3885749,-6.6909481,Sumberjaya - Palimanan
184450,184455,108.3886166,-6.690930618,Sumberjaya - Palimanan
184455,184460,108.3886582,-6.690913136,Sumberjaya - Palimanan
184460,184465,108.3886999,-6.690895654,Sumberjaya - Palimanan
184465,184470,108.3887416,-6.690878172,Sumberjaya - Palimanan
184470,184475,108.3887833,-6.69086069,Sumberjaya - Palimanan
184475,184480,108.3888249,-6.690843208,Sumberjaya - Palimanan
184480,184485,108.3888666,-6.690825726,Sumberjaya - Palimanan
184485,184490,108.3889083,-6.690808244,Sumberjaya - Palimanan
184490,184495,108.38895,-6.690790762,Sumberjaya - Palimanan
184495,184500,108.3889916,-6.69077328,Sumberjaya - Palimanan
184500,184505,108.3890333,-6.690755798,Sumberjaya - Palimanan
184505,184510,108.389075,-6.690738316,Sumberjaya - Palimanan
184510,184515,108.3891166,-6.690720834,Sumberjaya - Palimanan
184515,184520,108.3891583,-6.690703352,Sumberjaya - Palimanan
184520,184525,108.3892,-6.69068587,Sumberjaya - Palimanan
184525,184530,108.3892417,-6.690668388,Sumberjaya - Palimanan
184530,184535,108.3892833,-6.690650906,Sumberjaya - Palimanan
184535,184540,108.389325,-6.690633424,Sumberjaya - Palimanan
184540,184545,108.3893667,-6.690615942,Sumberjaya - Palimanan
184545,184550,108.3894084,-6.69059846,Sumberjaya - Palimanan
184550,184555,108.38945,-6.690580978,Sumberjaya - Palimanan
184555,184560,108.3894917,-6.690563496,Sumberjaya - Palimanan
184560,184565,108.3895334,-6.690546014,Sumberjaya - Palimanan
184565,184570,108.3895751,-6.690528532,Sumberjaya - Palimanan
184570,184575,108.3896167,-6.69051105,Sumberjaya - Palimanan
184575,184580,108.3896584,-6.690493568,Sumberjaya - Palimanan
184580,184585,108.3897001,-6.690476085,Sumberjaya - Palimanan
184585,184590,108.3897417,-6.690458603,Sumberjaya - Palimanan
184590,184595,108.3897834,-6.690441121,Sumberjaya - Palimanan
184595,184600,108.3898261,-6.690426736,Sumberjaya - Palimanan
184600,184605,108.3898702,-6.690417232,Sumberjaya - Palimanan
184605,184610,108.3899144,-6.690407727,Sumberjaya - Palimanan
184610,184615,108.3899586,-6.690398222,Sumberjaya - Palimanan
184615,184620,108.3900028,-6.690388718,Sumberjaya - Palimanan
184620,184625,108.390047,-6.690379213,Sumberjaya - Palimanan
184625,184630,108.3900912,-6.690369709,Sumberjaya - Palimanan
184630,184635,108.3901353,-6.690360204,Sumberjaya - Palimanan
184635,184640,108.3901795,-6.690350699,Sumberjaya - Palimanan
184640,184645,108.3902237,-6.690341195,Sumberjaya - Palimanan
184645,184650,108.3902679,-6.69033169,Sumberjaya - Palimanan
184650,184655,108.3903121,-6.690322185,Sumberjaya - Palimanan
184655,184660,108.3903563,-6.690312681,Sumberjaya - Palimanan
184660,184665,108.3904004,-6.690303176,Sumberjaya - Palimanan
184665,184670,108.3904446,-6.690293672,Sumberjaya - Palimanan
184670,184675,108.3904888,-6.690284167,Sumberjaya - Palimanan
184675,184680,108.390533,-6.690274662,Sumberjaya - Palimanan
184680,184685,108.3905772,-6.690265158,Sumberjaya - Palimanan
184685,184690,108.3906213,-6.690255653,Sumberjaya - Palimanan
184690,184695,108.3906655,-6.690246148,Sumberjaya - Palimanan
184695,184700,108.3907097,-6.690236644,Sumberjaya - Palimanan
184700,184705,108.3907539,-6.690227139,Sumberjaya - Palimanan
184705,184710,108.3907981,-6.690217634,Sumberjaya - Palimanan
184710,184715,108.3908423,-6.690208129,Sumberjaya - Palimanan
184715,184720,108.3908864,-6.690198625,Sumberjaya - Palimanan
184720,184725,108.3909306,-6.69018912,Sumberjaya - Palimanan
184725,184730,108.3909748,-6.690179615,Sumberjaya - Palimanan
184730,184735,108.391019,-6.690170111,Sumberjaya - Palimanan
184735,184740,108.3910632,-6.690160606,Sumberjaya - Palimanan
184740,184745,108.3911073,-6.690151101,Sumberjaya - Palimanan
184745,184750,108.3911515,-6.690141596,Sumberjaya - Palimanan
184750,184755,108.3911957,-6.690132092,Sumberjaya - Palimanan
184755,184760,108.3912399,-6.690122587,Sumberjaya - Palimanan
184760,184765,108.3912841,-6.690113082,Sumberjaya - Palimanan
184765,184770,108.3913283,-6.690103578,Sumberjaya - Palimanan
184770,184775,108.3913724,-6.690094073,Sumberjaya - Palimanan
184775,184780,108.3914166,-6.690084568,Sumberjaya - Palimanan
184780,184785,108.3914608,-6.690075063,Sumberjaya - Palimanan
184785,184790,108.391505,-6.690065558,Sumberjaya - Palimanan
184790,184795,108.3915492,-6.690056054,Sumberjaya - Palimanan
184795,184800,108.3915938,-6.6900494,Sumberjaya - Palimanan
184800,184805,108.3916388,-6.690046282,Sumberjaya - Palimanan
184805,184810,108.3916839,-6.690043165,Sumberjaya - Palimanan
184810,184815,108.391729,-6.690040047,Sumberjaya - Palimanan
184815,184820,108.3917741,-6.69003693,Sumberjaya - Palimanan
184820,184825,108.3918192,-6.690033812,Sumberjaya - Palimanan
184825,184830,108.3918643,-6.690030694,Sumberjaya - Palimanan
184830,184835,108.3919093,-6.690027577,Sumberjaya - Palimanan
184835,184840,108.3919544,-6.690024459,Sumberjaya - Palimanan
184840,184845,108.3919995,-6.690021342,Sumberjaya - Palimanan
184845,184850,108.3920446,-6.690018224,Sumberjaya - Palimanan
184850,184855,108.3920897,-6.690015106,Sumberjaya - Palimanan
184855,184860,108.3921348,-6.690011989,Sumberjaya - Palimanan
184860,184865,108.3921799,-6.690008871,Sumberjaya - Palimanan
184865,184870,108.3922249,-6.690005753,Sumberjaya - Palimanan
184870,184875,108.39227,-6.690002636,Sumberjaya - Palimanan
184875,184880,108.3923151,-6.689999518,Sumberjaya - Palimanan
184880,184885,108.3923602,-6.689996401,Sumberjaya - Palimanan
184885,184890,108.3924053,-6.689993283,Sumberjaya - Palimanan
184890,184895,108.3924504,-6.689990165,Sumberjaya - Palimanan
184895,184900,108.3924955,-6.689987048,Sumberjaya - Palimanan
184900,184905,108.3925405,-6.68998393,Sumberjaya - Palimanan
184905,184910,108.3925856,-6.689980812,Sumberjaya - Palimanan
184910,184915,108.3926307,-6.689977695,Sumberjaya - Palimanan
184915,184920,108.3926758,-6.689974577,Sumberjaya - Palimanan
184920,184925,108.3927209,-6.689971459,Sumberjaya - Palimanan
184925,184930,108.392766,-6.689968342,Sumberjaya - Palimanan
184930,184935,108.3928111,-6.689965224,Sumberjaya - Palimanan
184935,184940,108.3928561,-6.689962106,Sumberjaya - Palimanan
184940,184945,108.3929012,-6.689958988,Sumberjaya - Palimanan
184945,184950,108.3929463,-6.689955871,Sumberjaya - Palimanan
184950,184955,108.3929914,-6.689952753,Sumberjaya - Palimanan
184955,184960,108.3930365,-6.689949635,Sumberjaya - Palimanan
184960,184965,108.3930816,-6.689946518,Sumberjaya - Palimanan
184965,184970,108.3931267,-6.6899434,Sumberjaya - Palimanan
184970,184975,108.3931717,-6.689940282,Sumberjaya - Palimanan
184975,184980,108.3932168,-6.689937164,Sumberjaya - Palimanan
184980,184985,108.3932619,-6.689934047,Sumberjaya - Palimanan
184985,184990,108.393307,-6.689930929,Sumberjaya - Palimanan
184990,184995,108.3933521,-6.689927811,Sumberjaya - Palimanan
184995,185000,108.3933972,-6.689925035,Sumberjaya - Palimanan
185000,185005,108.3934423,-6.689922668,Sumberjaya - Palimanan
185005,185010,108.3934875,-6.6899203,Sumberjaya - Palimanan
185010,185015,108.3935326,-6.689917933,Sumberjaya - Palimanan
185015,185020,108.3935777,-6.689915565,Sumberjaya - Palimanan
185020,185025,108.3936228,-6.689913198,Sumberjaya - Palimanan
185025,185030,108.393668,-6.689910831,Sumberjaya - Palimanan
185030,185035,108.3937131,-6.689908463,Sumberjaya - Palimanan
185035,185040,108.3937582,-6.689906096,Sumberjaya - Palimanan
185040,185045,108.3938034,-6.689903728,Sumberjaya - Palimanan
185045,185050,108.3938485,-6.689901361,Sumberjaya - Palimanan
185050,185055,108.3938936,-6.689898993,Sumberjaya - Palimanan
185055,185060,108.3939388,-6.689896626,Sumberjaya - Palimanan
185060,185065,108.3939839,-6.689894259,Sumberjaya - Palimanan
185065,185070,108.394029,-6.689891891,Sumberjaya - Palimanan
185070,185075,108.3940742,-6.689889524,Sumberjaya - Palimanan
185075,185080,108.3941193,-6.689887156,Sumberjaya - Palimanan
185080,185085,108.3941644,-6.689884789,Sumberjaya - Palimanan
185085,185090,108.3942096,-6.689882421,Sumberjaya - Palimanan
185090,185095,108.3942547,-6.689880054,Sumberjaya - Palimanan
185095,185100,108.3942998,-6.689877686,Sumberjaya - Palimanan
185100,185105,108.3943449,-6.689875319,Sumberjaya - Palimanan
185105,185110,108.3943901,-6.689872951,Sumberjaya - Palimanan
185110,185115,108.3944352,-6.689870584,Sumberjaya - Palimanan
185115,185120,108.3944803,-6.689868216,Sumberjaya - Palimanan
185120,185125,108.3945255,-6.689865849,Sumberjaya - Palimanan
185125,185130,108.3945706,-6.689863481,Sumberjaya - Palimanan
185130,185135,108.3946157,-6.689861114,Sumberjaya - Palimanan
185135,185140,108.3946609,-6.689858746,Sumberjaya - Palimanan
185140,185145,108.394706,-6.689856379,Sumberjaya - Palimanan
185145,185150,108.3947511,-6.689854011,Sumberjaya - Palimanan
185150,185155,108.3947963,-6.689851644,Sumberjaya - Palimanan
185155,185160,108.3948414,-6.689849276,Sumberjaya - Palimanan
185160,185165,108.3948865,-6.689846909,Sumberjaya - Palimanan
185165,185170,108.3949317,-6.689844541,Sumberjaya - Palimanan
185170,185175,108.3949768,-6.689842174,Sumberjaya - Palimanan
185175,185180,108.3950219,-6.689839806,Sumberjaya - Palimanan
185180,185185,108.395067,-6.689837439,Sumberjaya - Palimanan
185185,185190,108.3951122,-6.689835071,Sumberjaya - Palimanan
185190,185195,108.3951573,-6.689832704,Sumberjaya - Palimanan
185195,185200,108.3952024,-6.68983034,Sumberjaya - Palimanan
185200,185205,108.3952476,-6.689827981,Sumberjaya - Palimanan
185205,185210,108.3952927,-6.689825621,Sumberjaya - Palimanan
185210,185215,108.3953378,-6.689823262,Sumberjaya - Palimanan
185215,185220,108.395383,-6.689820903,Sumberjaya - Palimanan
185220,185225,108.3954281,-6.689818544,Sumberjaya - Palimanan
185225,185230,108.3954732,-6.689816184,Sumberjaya - Palimanan
185230,185235,108.3955184,-6.689813825,Sumberjaya - Palimanan
185235,185240,108.3955635,-6.689811466,Sumberjaya - Palimanan
185240,185245,108.3956086,-6.689809107,Sumberjaya - Palimanan
185245,185250,108.3956538,-6.689806748,Sumberjaya - Palimanan
185250,185255,108.3956989,-6.689804388,Sumberjaya - Palimanan
185255,185260,108.395744,-6.689802029,Sumberjaya - Palimanan
185260,185265,108.3957892,-6.68979967,Sumberjaya - Palimanan
185265,185270,108.3958343,-6.689797311,Sumberjaya - Palimanan
185270,185275,108.3958794,-6.689794951,Sumberjaya - Palimanan
185275,185280,108.3959245,-6.689792592,Sumberjaya - Palimanan
185280,185285,108.3959697,-6.689790233,Sumberjaya - Palimanan
185285,185290,108.3960148,-6.689787873,Sumberjaya - Palimanan
185290,185295,108.3960599,-6.689785514,Sumberjaya - Palimanan
185295,185300,108.3961051,-6.689783155,Sumberjaya - Palimanan
185300,185305,108.3961502,-6.689780796,Sumberjaya - Palimanan
185305,185310,108.3961953,-6.689778436,Sumberjaya - Palimanan
185310,185315,108.3962405,-6.689776077,Sumberjaya - Palimanan
185315,185320,108.3962856,-6.689773718,Sumberjaya - Palimanan
185320,185325,108.3963307,-6.689771358,Sumberjaya - Palimanan
185325,185330,108.3963759,-6.689768999,Sumberjaya - Palimanan
185330,185335,108.396421,-6.68976664,Sumberjaya - Palimanan
185335,185340,108.3964661,-6.68976428,Sumberjaya - Palimanan
185340,185345,108.3965113,-6.689761921,Sumberjaya - Palimanan
185345,185350,108.3965564,-6.689759562,Sumberjaya - Palimanan
185350,185355,108.3966015,-6.689757202,Sumberjaya - Palimanan
185355,185360,108.3966467,-6.689754843,Sumberjaya - Palimanan
185360,185365,108.3966918,-6.689752484,Sumberjaya - Palimanan
185365,185370,108.3967369,-6.689750124,Sumberjaya - Palimanan
185370,185375,108.396782,-6.689747765,Sumberjaya - Palimanan
185375,185380,108.3968272,-6.689745406,Sumberjaya - Palimanan
185380,185385,108.3968723,-6.689743046,Sumberjaya - Palimanan
185385,185390,108.3969174,-6.689740687,Sumberjaya - Palimanan
185390,185395,108.3969626,-6.689738328,Sumberjaya - Palimanan
185395,185400,108.3970077,-6.689735977,Sumberjaya - Palimanan
185400,185405,108.3970528,-6.689733636,Sumberjaya - Palimanan
185405,185410,108.397098,-6.689731296,Sumberjaya - Palimanan
185410,185415,108.3971431,-6.689728956,Sumberjaya - Palimanan
185415,185420,108.3971882,-6.689726615,Sumberjaya - Palimanan
185420,185425,108.3972334,-6.689724275,Sumberjaya - Palimanan
185425,185430,108.3972785,-6.689721934,Sumberjaya - Palimanan
185430,185435,108.3973236,-6.689719594,Sumberjaya - Palimanan
185435,185440,108.3973688,-6.689717254,Sumberjaya - Palimanan
185440,185445,108.3974139,-6.689714913,Sumberjaya - Palimanan
185445,185450,108.397459,-6.689712573,Sumberjaya - Palimanan
185450,185455,108.3975042,-6.689710232,Sumberjaya - Palimanan
185455,185460,108.3975493,-6.689707892,Sumberjaya - Palimanan
185460,185465,108.3975944,-6.689705551,Sumberjaya - Palimanan
185465,185470,108.3976396,-6.689703211,Sumberjaya - Palimanan
185470,185475,108.3976847,-6.689700871,Sumberjaya - Palimanan
185475,185480,108.3977298,-6.68969853,Sumberjaya - Palimanan
185480,185485,108.397775,-6.68969619,Sumberjaya - Palimanan
185485,185490,108.3978201,-6.689693849,Sumberjaya - Palimanan
185490,185495,108.3978652,-6.689691509,Sumberjaya - Palimanan
185495,185500,108.3979104,-6.689689168,Sumberjaya - Palimanan
185500,185505,108.3979555,-6.689686828,Sumberjaya - Palimanan
185505,185510,108.3980006,-6.689684487,Sumberjaya - Palimanan
185510,185515,108.3980458,-6.689682147,Sumberjaya - Palimanan
185515,185520,108.3980909,-6.689679806,Sumberjaya - Palimanan
185520,185525,108.398136,-6.689677466,Sumberjaya - Palimanan
185525,185530,108.3981812,-6.689675125,Sumberjaya - Palimanan
185530,185535,108.3982263,-6.689672785,Sumberjaya - Palimanan
185535,185540,108.3982714,-6.689670444,Sumberjaya - Palimanan
185540,185545,108.3983166,-6.689668104,Sumberjaya - Palimanan
185545,185550,108.3983617,-6.689665763,Sumberjaya - Palimanan
185550,185555,108.3984068,-6.689663423,Sumberjaya - Palimanan
185555,185560,108.398452,-6.689661082,Sumberjaya - Palimanan
185560,185565,108.3984971,-6.689658742,Sumberjaya - Palimanan
185565,185570,108.3985422,-6.689656401,Sumberjaya - Palimanan
185570,185575,108.3985874,-6.689654061,Sumberjaya - Palimanan
185575,185580,108.3986325,-6.68965172,Sumberjaya - Palimanan
185580,185585,108.3986776,-6.689649379,Sumberjaya - Palimanan
185585,185590,108.3987228,-6.689647039,Sumberjaya - Palimanan
185590,185595,108.3987679,-6.689644698,Sumberjaya - Palimanan
185595,185600,108.398813,-6.68964269,Sumberjaya - Palimanan
185600,185605,108.3988582,-6.689641079,Sumberjaya - Palimanan
185605,185610,108.3989034,-6.689639469,Sumberjaya - Palimanan
185610,185615,108.3989485,-6.689637858,Sumberjaya - Palimanan
185615,185620,108.3989937,-6.689636248,Sumberjaya - Palimanan
185620,185625,108.3990389,-6.689634637,Sumberjaya - Palimanan
185625,185630,108.399084,-6.689633027,Sumberjaya - Palimanan
185630,185635,108.3991292,-6.689631416,Sumberjaya - Palimanan
185635,185640,108.3991743,-6.689629806,Sumberjaya - Palimanan
185640,185645,108.3992195,-6.689628195,Sumberjaya - Palimanan
185645,185650,108.3992647,-6.689626585,Sumberjaya - Palimanan
185650,185655,108.3993098,-6.689624974,Sumberjaya - Palimanan
185655,185660,108.399355,-6.689623364,Sumberjaya - Palimanan
185660,185665,108.3994002,-6.689621753,Sumberjaya - Palimanan
185665,185670,108.3994453,-6.689620143,Sumberjaya - Palimanan
185670,185675,108.3994905,-6.689618532,Sumberjaya - Palimanan
185675,185680,108.3995357,-6.689616921,Sumberjaya - Palimanan
185680,185685,108.3995808,-6.689615311,Sumberjaya - Palimanan
185685,185690,108.399626,-6.6896137,Sumberjaya - Palimanan
